model_name,mask_name,mask_x,mask_y,component_x,component_y,pixel_distance,norm_distance,prediction_area,gt_area,component_area,component_relative_area,component_intersection,component_union,component_iou,component_pw_recall,component_pw_precision,metric,threshold_pw,dice,fpr,dice_joint,component_precision_joint,component_recall_joint,relative_area_to_gt
32s,0.60617.jpg,504.5,548.5,502.3307240704501,547.2632093933464,2.4970801074917586,0.08553699887441721,1024.0,1009,1022.0,0.998046875,892.0,1139.0,0.7831431079894644,0.8840436075322101,0.8727984344422699,CORRECT_DETECTION,0.6,0.8783850320039389,,0.8783850320039389,0.8727984344422699,0.8840436075322101,1.0128840436075321
32s,0.60648.jpg,498.5,524.0,496.19881704530167,522.3895684903885,2.808724379169901,0.03679358009329258,7439.0,7812,7439.0,1.0,7197.0,8054.0,0.8935932455922523,0.9212749615975424,0.9674687457991664,CORRECT_DETECTION,0.6,0.9438069634778048,,0.9438069634778048,0.9674687457991664,0.9212749615975424,0.9522529441884281
32s,0.60070.jpg,531.5,540.5,531.3509221311475,538.4093237704918,2.0959845675987507,0.03075629528541645,1952.0,2367,1952.0,1.0,1896.0,2423.0,0.7825010317787866,0.8010139416983524,0.971311475409836,CORRECT_DETECTION,0.6,0.8779810141236397,,0.8779810141236397,0.971311475409836,0.8010139416983524,0.8246725813265737
32s,0.60378.jpg,517.0,492.5,495.0,428.0,68.1487343976394,0.4894755368782064,8678.0,8610,1.0,0.00011523392486748098,0.0,8611.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.00011568049048527966,0.0,0.0,0.0,0.00011614401858304297
32s,0.60378.jpg,517.0,492.5,516.5278322000692,491.7726172640314,0.8671955234413908,0.006228596879556361,8678.0,8610,8677.0,0.9998847660751324,8286.0,9001.0,0.9205643817353628,0.962369337979094,0.9549383427451884,CORRECT_DETECTION,0.6,0.9586394400416498,,0.9586394400416498,0.9549383427451884,0.962369337979094,1.007781649245064
32s,0.60001.jpg,520.0,516.5,518.6112865035517,513.136543014996,3.6388690640348034,0.06140591545558732,2534.0,1997,2534.0,1.0,1948.0,2583.0,0.7541618273325591,0.9754631947921882,0.7687450670876085,CORRECT_DETECTION,0.6,0.8598543367909953,,0.8598543367909953,0.7687450670876085,0.9754631947921882,1.2689033550325488
32s,0.60086.jpg,458.0,541.0,461.37541308658297,542.2081956378057,3.585129035932781,0.06759670668309015,1513.0,1415,1513.0,1.0,1262.0,1666.0,0.7575030012004802,0.8918727915194347,0.8341044282881692,CORRECT_DETECTION,0.6,0.8620218579234973,,0.8620218579234973,0.8341044282881692,0.8918727915194347,1.0692579505300353
32s,0.60749.jpg,571.5,533.0,569.29465509365,533.8848789401553,2.3762484917815714,0.06386937332184922,2189.0,1730,2189.0,1.0,1603.0,2316.0,0.6921416234887737,0.9265895953757224,0.7322978529008679,CORRECT_DETECTION,0.6,0.8180658331206941,,0.8180658331206941,0.7322978529008679,0.9265895953757224,1.2653179190751445
32s,0.60182.jpg,541.5,494.5,539.5974903474903,496.02678571428567,2.4393887749269423,0.027414266595196315,4144.0,3779,4144.0,1.0,3632.0,4291.0,0.8464227452808203,0.9611008203228368,0.8764478764478765,CORRECT_DETECTION,0.6,0.9168244351886912,,0.9168244351886912,0.8764478764478765,0.9611008203228368,1.0965863985181266
32s,0.60674.jpg,532.5,456.0,533.0364089775561,457.39351620947633,1.4931918889667433,0.02139760476247232,6015.0,6157,6015.0,1.0,5736.0,6436.0,0.8912367930391547,0.9316225434464837,0.9536159600997506,CORRECT_DETECTION,0.6,0.9424909628655932,,0.9424909628655932,0.9536159600997506,0.9316225434464837,0.9769368198798116
32s,0.60067.jpg,601.5,468.0,602.2498862084661,473.51342740100137,5.564190060715071,0.07824642272880566,2197.0,2470,2197.0,1.0,1910.0,2757.0,0.6927820094305405,0.7732793522267206,0.8693673190714609,CORRECT_DETECTION,0.6,0.8185129633597601,,0.8185129633597601,0.8693673190714609,0.7732793522267206,0.8894736842105263
32s,0.60370.jpg,560.5,531.0,556.5181288442861,533.4145354483652,4.656745573049721,0.054096704686922716,6179.0,6305,6178.0,0.9998381615148082,5773.0,6710.0,0.8603576751117735,0.9156225218080888,0.934444804143736,SPLIT,0.6,0.9249379155651686,,0.9250240307593721,0.9344554134973296,0.9157811260904044,0.9798572561459159
32s,0.60370.jpg,560.5,531.0,596.0,528.0,35.626535054647114,0.41386803630058816,6179.0,6305,1.0,0.00016183848519177858,1.0,6305.0,0.0001586042823156225,0.0001586042823156225,1.0,SPLIT,0.6,0.0003171582619727244,,0.9250240307593721,0.9344554134973296,0.9157811260904044,0.00015860428231562253
32s,0.60330.jpg,546.0,439.0,543.9081548825236,437.094638260584,2.8295263479141344,0.013404504806441628,18259.0,17885,18259.0,1.0,17334.0,18810.0,0.9215311004784688,0.9691920603857982,0.9493400514814612,CORRECT_DETECTION,0.6,0.959163346613546,,0.959163346613546,0.9493400514814612,0.9691920603857982,1.0209113782499302
32s,0.60110.jpg,460.5,492.0,459.8594881699662,491.87638821825203,0.6523306500542168,0.009007472638830028,2071.0,2284,2071.0,1.0,2009.0,2346.0,0.8563512361466326,0.8795971978984238,0.9700627716079188,CORRECT_DETECTION,0.6,0.922617680826636,,0.922617680826636,0.9700627716079188,0.8795971978984238,0.9067425569176882
32s,0.60764.jpg,576.0,460.5,585.0,457.0,9.656603957913983,0.3823941452799908,382.0,860,1.0,0.002617801047120419,1.0,860.0,0.0011627906976744186,0.0011627906976744186,1.0,SPLIT,0.6,0.0023228803716608595,,0.6054750402576489,0.9842931937172776,0.4372093023255814,0.0011627906976744186
32s,0.60764.jpg,576.0,460.5,573.2677165354331,464.10236220472433,4.521325733097795,0.1790410476369833,382.0,860,381.0,0.9973821989528796,375.0,866.0,0.4330254041570439,0.43604651162790703,0.9842519685039368,SPLIT,0.6,0.604351329572925,,0.6054750402576489,0.9842931937172776,0.4372093023255814,0.44302325581395346
32s,0.60084.jpg,515.5,538.5,515.9018214127054,537.0964015992892,1.459982506123494,0.031285339416932026,2251.0,2084,2251.0,1.0,1964.0,2371.0,0.8283424715309996,0.9424184261036468,0.8725011106175034,CORRECT_DETECTION,0.6,0.9061130334486736,,0.9061130334486736,0.8725011106175034,0.9424184261036468,1.0801343570057582
32s,0.60429.jpg,559.5,538.0,588.0,559.0,35.40127116361784,0.5286694255628771,3703.0,3500,1.0,0.0002700513097488523,0.0,3501.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.000277623542476402,0.0,0.0,0.0,0.00028571428571428574
32s,0.60429.jpg,559.5,538.0,558.1050783360346,539.208265802269,1.845457313928673,0.027559373604023333,3703.0,3500,3702.0,0.9997299486902512,3340.0,3862.0,0.8648368720870016,0.9542857142857144,0.9022150189086979,CORRECT_DETECTION,0.6,0.9275201332963066,,0.9275201332963066,0.9022150189086979,0.9542857142857144,1.0577142857142856
32s,0.60491.jpg,466.5,575.0,453.1000271812993,458.71486817069854,117.05465029677349,0.783848104665894,13350.0,14133,3679.0,0.2755805243445693,0.0,17812.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.23612091650086645,0.0,0.0,0.0,0.2603127432250761
32s,0.60491.jpg,466.5,575.0,487.4285714285714,432.1428571428572,144.38202231353782,0.9668438994210125,13350.0,14133,7.0,0.0005243445692883895,0.0,14140.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.0005092761004001455,0.0,0.0,0.0,0.0004952947003467063
32s,0.60491.jpg,466.5,575.0,459.2669701986756,588.759105960265,15.544443281528187,0.10409225411737627,13350.0,14133,9664.0,0.7238951310861423,9601.0,14196.0,0.6763172724711186,0.6793320597183896,0.9934809602649006,CORRECT_DETECTION,0.6,0.8069084338361978,,0.8069084338361978,0.9934809602649006,0.6793320597183896,0.68378971202151
32s,0.60121.jpg,510.5,532.5,507.6524338172502,532.5802732707087,2.8486974151584716,0.04159214976025432,2342.0,2491,2342.0,1.0,2132.0,2701.0,0.7893372824879674,0.8558811722199919,0.9103330486763448,CORRECT_DETECTION,0.6,0.8822677426029382,,0.8822677426029382,0.9103330486763448,0.8558811722199919,0.9401846647932557
32s,0.60058.jpg,436.5,477.5,436.3826638477802,478.8534178999295,1.3584946759069068,0.024918040930357658,1419.0,1574,1419.0,1.0,1359.0,1634.0,0.8317013463892289,0.863405336721728,0.9577167019027484,CORRECT_DETECTION,0.6,0.9081189442031408,,0.9081189442031408,0.9577167019027484,0.863405336721728,0.9015247776365947
32s,0.60187.jpg,550.5,507.5,549.6981707317074,508.4416920731707,1.2368161286801125,0.016946759455472696,2624.0,2438,2624.0,1.0,2298.0,2764.0,0.8314037626628076,0.9425758818703855,0.8757621951219512,CORRECT_DETECTION,0.6,0.9079415250888976,,0.9079415250888976,0.8757621951219512,0.9425758818703855,1.0762920426579163
32s,0.60554.jpg,490.0,697.5,464.0,563.0,136.98996313599037,0.7991704317772365,30307.0,33981,1.0,3.2995677566238825e-05,1.0,33981.0,2.942820988199288e-05,2.942820988199288e-05,1.0,SPLIT,0.6,5.885468777588135e-05,,0.8727600796416127,0.925660738443264,0.8255790000294282,2.942820988199288e-05
32s,0.60554.jpg,490.0,697.5,474.8667172650476,695.2464361140442,15.30015674835048,0.08925787404366582,30307.0,33981,30304.0,0.9999010129673012,28051.0,36234.0,0.7741623889164873,0.8254907153997822,0.9256533790918692,SPLIT,0.6,0.8727074745274948,,0.8727600796416127,0.925660738443264,0.8255790000294282,0.8917924722639122
32s,0.60554.jpg,490.0,697.5,509.5,817.0,121.08055170009756,0.7063582949207385,30307.0,33981,2.0,6.599135513247765e-05,2.0,33981.0,5.885641976398576e-05,5.885641976398576e-05,1.0,SPLIT,0.6,0.00011770591177941912,,0.8727600796416127,0.925660738443264,0.8255790000294282,5.885641976398576e-05
32s,0.60689.jpg,606.0,491.5,617.0,457.0,36.21118611699981,0.4065920519089535,5751.0,8009,1.0,0.00017388280299078418,0.0,8010.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.00014533827483467768,0.0,0.0,0.0,0.0001248595330253465
32s,0.60689.jpg,606.0,491.5,593.3681739130435,490.3034782608696,12.688368475234569,0.14246950533610242,5751.0,8009,5750.0,0.9998261171970092,5531.0,8228.0,0.6722168206125425,0.6905980771631914,0.9619130434782608,CORRECT_DETECTION,0.6,0.8039828475906678,,0.8039828475906678,0.9619130434782608,0.6905980771631914,0.7179423148957423
32s,0.60666.jpg,579.0,454.5,574.4388783868934,457.47637051039703,5.446339301283735,0.10908449855370414,3178.0,3392,3174.0,0.998741346758968,2903.0,3663.0,0.7925197925197925,0.8558372641509434,0.9146187775677378,SPLIT,0.6,0.884252208346025,,0.8849315068493151,0.9147262429200756,0.8570165094339622,0.9357311320754716
32s,0.60666.jpg,579.0,454.5,573.5,432.0,23.16246964380094,0.463920120761457,3178.0,3392,2.0,0.0006293266205160479,2.0,3392.0,0.0005896226415094339,0.0005896226415094339,1.0,SPLIT,0.6,0.0011785503830288745,,0.8849315068493151,0.9147262429200756,0.8570165094339622,0.0005896226415094339
32s,0.60666.jpg,579.0,454.5,579.0,432.5,22.0,0.4406370656370656,3178.0,3392,2.0,0.0006293266205160479,2.0,3392.0,0.0005896226415094339,0.0005896226415094339,1.0,SPLIT,0.6,0.0011785503830288745,,0.8849315068493151,0.9147262429200756,0.8570165094339622,0.0005896226415094339
32s,0.60094.jpg,490.0,569.0,490.8735014468789,571.7585779247622,2.8935716588129603,0.05540881899854605,2419.0,2680,2419.0,1.0,2355.0,2744.0,0.8582361516034985,0.878731343283582,0.9735427862753204,CORRECT_DETECTION,0.6,0.9237105314767602,,0.9237105314767602,0.9735427862753204,0.878731343283582,0.9026119402985074
32s,0.60678.jpg,584.5,507.0,584.1882422802851,510.14667458432297,3.1620806149474308,0.02705821823870202,5052.0,4860,5052.0,1.0,4644.0,5268.0,0.8815489749430524,0.9555555555555556,0.9192399049881236,CORRECT_DETECTION,0.6,0.937046004842615,,0.937046004842615,0.9192399049881236,0.9555555555555556,1.039506172839506
32s,0.60480.jpg,511.5,466.5,510.99588278033417,464.54008234439317,2.0237122789374613,0.017786533701598783,8258.0,8615,8258.0,1.0,8124.0,8749.0,0.9285632643730712,0.943006384213581,0.98377331072899,CORRECT_DETECTION,0.6,0.9629585728678954,,0.9629585728678954,0.98377331072899,0.943006384213581,0.9585606500290191
32s,0.60374.jpg,519.5,398.0,512.8545190500598,381.83487100632146,17.477809142975627,0.08745041442675656,11706.0,13673,11706.0,1.0,10481.0,14898.0,0.7035172506376695,0.7665472098295911,0.8953528105245173,CORRECT_DETECTION,0.6,0.8259584696008511,,0.8259584696008511,0.8953528105245173,0.7665472098295911,0.8561398376362174
32s,0.60398.jpg,415.0,522.5,417.5395098774694,518.5508877219305,4.695167537219906,0.03318756815743238,7999.0,8193,7998.0,0.9998749843730468,7414.0,8777.0,0.8447077589153469,0.9049188331502502,0.9269817454363593,SPLIT,0.6,0.9158174294361064,,0.9158843873517788,0.9269908738592324,0.9050408885634078,0.9761991944342732
32s,0.60398.jpg,415.0,522.5,397.0,564.0,45.23549491273418,0.3197449417194753,7999.0,8193,1.0,0.00012501562695336918,1.0,8193.0,0.00012205541315757354,0.00012205541315757354,1.0,SPLIT,0.6,0.000244081034903588,,0.9158843873517788,0.9269908738592324,0.9050408885634078,0.00012205541315757354
32s,0.60609.jpg,526.0,506.0,523.3950762016411,511.63810082063287,6.210781662470416,0.04727758477040783,8530.0,7825,8530.0,1.0,7474.0,8881.0,0.8415718950568629,0.9551437699680512,0.8762016412661195,CORRECT_DETECTION,0.6,0.9139712626108224,,0.9139712626108224,0.8762016412661195,0.9551437699680512,1.0900958466453674
32s,0.60441.jpg,632.0,504.0,631.3525849205653,502.5405951022558,1.5965615993876492,0.013078629606634263,11393.0,11104,11393.0,1.0,10895.0,11602.0,0.939062230649888,0.98117795389049,0.9562889493548672,CORRECT_DETECTION,0.6,0.9685735875894564,,0.9685735875894564,0.9562889493548672,0.98117795389049,1.0260266570605188
32s,0.60476.jpg,487.0,518.5,484.1062326520314,515.5859197577594,4.106793532963128,0.03572275302513032,7926.0,8602,7926.0,1.0,7689.0,8839.0,0.8698947844778822,0.8938618925831202,0.9700984102952308,CORRECT_DETECTION,0.6,0.9304211035818006,,0.9304211035818006,0.9700984102952308,0.8938618925831202,0.9214136247384329
32s,0.60417.jpg,551.0,502.5,517.0,561.0,67.66276671848411,0.5900822678937568,9060.0,9469,1.0,0.00011037527593818985,0.0,9470.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.00010793308148947653,0.0,0.0,0.0,0.00010560777273207308
32s,0.60417.jpg,551.0,502.5,521.0,562.0,66.63520090762839,0.5811209381479221,9060.0,9469,3.0,0.00033112582781456964,0.0,9472.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.0003237642995898986,0.0,0.0,0.0,0.00031682331819621925
32s,0.60417.jpg,551.0,502.5,519.0,562.0,67.55923326977593,0.5891793599108368,9060.0,9469,1.0,0.00011037527593818985,0.0,9470.0,0.0,0.0,0.0,FALSE_ALARM,0.6,0.0,0.00010793308148947653,0.0,0.0,0.0,0.00010560777273207308
32s,0.60417.jpg,551.0,502.5,550.2466040861402,505.66526780784096,3.253694161775956,0.02837523978292985,9060.0,9469,9055.0,0.9994481236203092,8732.0,9792.0,0.891748366013072,0.9221670714964622,0.964329099944782,CORRECT_DETECTION,0.6,0.9427769380263442,,0.9427769380263442,0.964329099944782,0.9221670714964622,0.9562783820889218
32s,0.60021.jpg,541.5,388.5,,,,,,2806,,,,,,,,DETECTION_FAILURE,0.6,,,,,,
32s,0.60733.jpg,508.0,527.5,508.26350816035495,523.0792267469499,4.42861972915468,0.03062221321162753,6311.0,7607,6311.0,1.0,6146.0,7772.0,0.7907874420998456,0.8079400552123045,0.9738551735065758,CORRECT_DETECTION,0.6,0.8831728696651818,,0.8831728696651818,0.9738551735065758,0.8079400552123045,0.829630603391613
32s,0.70070.jpg,531.5,540.5,531.290415704388,537.8100461893764,2.698106202553109,0.039591775798333666,1732.0,2367,1732.0,1.0,1711.0,2388.0,0.7164991624790621,0.7228559357836924,0.9878752886836027,CORRECT_DETECTION,0.7,0.8348377653086119,,0.8348377653086119,0.9878752886836027,0.7228559357836924,0.7317279256442755
32s,0.70758.jpg,608.0,524.5,611.2378752886838,522.6374133949191,3.735380201063201,0.03538871005217902,3897.0,3620,3897.0,1.0,3157.0,4360.0,0.7240825688073395,0.8720994475138122,0.8101103412881704,CORRECT_DETECTION,0.7,0.8399627510975123,,0.8399627510975123,0.8101103412881704,0.8720994475138122,1.0765193370165747
32s,0.70619.jpg,544.5,625.0,515.7103632108183,607.3076239597781,33.79146869258014,0.1355654360555369,46144.0,69116,46144.0,1.0,45878.0,69382.0,0.6612377850162866,0.6637826263093929,0.994235436893204,CORRECT_DETECTION,0.7,0.7960784313725491,,0.7960784313725491,0.994235436893204,0.6637826263093929,0.6676312286590659
32s,0.70768.jpg,592.5,468.0,376.24530587522713,957.8728043609932,535.4824527316493,4.882878322638454,5061.0,4392,1651.0,0.3262201146018573,0.0,6043.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.29737031700288186,0.0,0.0,0.0,0.3759107468123862
32s,0.70768.jpg,592.5,468.0,595.4938416422287,466.2173020527859,3.4844080917344176,0.03177310601227551,5061.0,4392,3410.0,0.6737798853981427,3328.0,4474.0,0.7438533750558785,0.7577413479052824,0.9759530791788856,CORRECT_DETECTION,0.7,0.8531145860035888,,0.8531145860035888,0.9759530791788856,0.7577413479052824,0.7764116575591985
32s,0.70370.jpg,560.5,531.0,556.3091812264473,533.0548132922232,4.6674639429414295,0.0542212183588984,5838.0,6305,5838.0,1.0,5582.0,6561.0,0.8507849413199208,0.8853291038858049,0.9561493662213086,CORRECT_DETECTION,0.7,0.9193774190891872,,0.9193774190891872,0.9561493662213086,0.8853291038858049,0.9259318001586043
32s,0.70071.jpg,409.5,493.5,408.8848987108656,494.71454880294647,1.3614251322176367,0.020331016908117363,2172.0,2711,2172.0,1.0,2155.0,2728.0,0.7899560117302052,0.7949096274437477,0.9921731123388582,CORRECT_DETECTION,0.7,0.8826541060823264,,0.8826541060823264,0.9921731123388582,0.7949096274437477,0.8011803762449281
32s,0.70025.jpg,556.5,429.5,557.4493170381021,428.59237958303385,1.3133840489837127,0.022967208110466486,1391.0,1548,1391.0,1.0,1293.0,1646.0,0.7855407047387606,0.8352713178294574,0.9295470884255932,CORRECT_DETECTION,0.7,0.8798911194283769,,0.8798911194283769,0.9295470884255932,0.8352713178294574,0.898578811369509
32s,0.70688.jpg,587.0,489.0,587.9563154450262,495.66164921465963,6.7299412693998875,0.04134264908093517,12224.0,11131,12224.0,1.0,10508.0,12847.0,0.8179341480501284,0.9440301859671189,0.8596204188481675,CORRECT_DETECTION,0.7,0.8998501391564976,,0.8998501391564976,0.8596204188481675,0.9440301859671189,1.0981942323241398
32s,0.70669.jpg,522.5,496.5,525.667860340197,496.2623097582811,3.176764987530748,0.065917873491263,2234.0,3000,2234.0,1.0,2234.0,3000.0,0.7446666666666667,0.7446666666666667,1.0,CORRECT_DETECTION,0.7,0.8536492166602979,,0.8536492166602979,1.0,0.7446666666666667,0.7446666666666667
32s,0.70480.jpg,511.5,466.5,510.97264671889053,464.5384615384616,2.0311904438510004,0.017852259760409182,7787.0,8615,7787.0,1.0,7756.0,8646.0,0.8970622253065001,0.9002901915264074,0.9960190060357004,CORRECT_DETECTION,0.7,0.9457383245945616,,0.9457383245945616,0.9960190060357004,0.9002901915264074,0.9038885664538595
32s,0.70078.jpg,518.5,503.5,522.6226325757576,505.5653409090909,4.611044613258744,0.07204757208216787,2112.0,2276,2112.0,1.0,1849.0,2539.0,0.7282394643560457,0.812390158172232,0.8754734848484849,CORRECT_DETECTION,0.7,0.8427529626253418,,0.8427529626253418,0.8754734848484849,0.812390158172232,0.9279437609841827
32s,0.70086.jpg,458.0,541.0,461.5900900900901,541.8918918918919,3.699218566371216,0.0697478360977813,1332.0,1415,1332.0,1.0,1175.0,1572.0,0.7474554707379135,0.8303886925795053,0.8821321321321322,CORRECT_DETECTION,0.7,0.8554787040407718,,0.8554787040407718,0.8821321321321322,0.8303886925795053,0.9413427561837456
32s,0.70058.jpg,436.5,477.5,436.04552845528457,478.82520325203245,1.4009668247869282,0.02569708170465153,1230.0,1574,1230.0,1.0,1215.0,1589.0,0.7646318439269981,0.7719186785260482,0.9878048780487804,CORRECT_DETECTION,0.7,0.8666191155492154,,0.8666191155492154,0.9878048780487804,0.7719186785260482,0.7814485387547649
32s,0.70021.jpg,541.5,388.5,,,,,,2806,,,,,,,,DETECTION_FAILURE,0.7,,,,,,
32s,0.70766.jpg,639.0,449.0,637.5897914193657,450.2547057826013,1.887584393288875,0.02789699156748159,5897.0,5711,5897.0,1.0,5532.0,6076.0,0.9104674127715604,0.9686569777622132,0.938104120739359,CORRECT_DETECTION,0.7,0.9531357684355616,,0.9531357684355616,0.938104120739359,0.9686569777622132,1.0325687270180353
32s,0.70626.jpg,496.0,532.0,978.1196808510637,922.656914893617,620.5257543552325,19.167251444137424,1133.0,1138,376.0,0.3318623124448367,0.0,1514.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.2840952021156026,0.0,0.0,0.0,0.3304042179261863
32s,0.70626.jpg,496.0,532.0,497.3698811096433,531.1902245706739,1.591323505921425,0.04915395944952379,1133.0,1138,757.0,0.6681376875551632,712.0,1183.0,0.6018596787827557,0.6256590509666081,0.9405548216644648,CORRECT_DETECTION,0.7,0.7514511873350923,,0.7514511873350923,0.9405548216644648,0.6256590509666081,0.6652021089630932
32s,0.70417.jpg,551.0,502.5,550.3976111174917,505.4415987136787,3.0026447272505665,0.026185855179510758,8707.0,9469,8707.0,1.0,8531.0,9645.0,0.8844997407983411,0.9009399091773156,0.9797863787756976,CORRECT_DETECTION,0.7,0.9387103873239436,,0.9387103873239436,0.9797863787756976,0.9009399091773156,0.9195268771781603
32s,0.70678.jpg,584.5,507.0,584.319587628866,509.9608668209552,2.9663581973678443,0.025383403288051918,4753.0,4860,4753.0,1.0,4517.0,5096.0,0.8863814756671899,0.9294238683127573,0.9503471491689458,CORRECT_DETECTION,0.7,0.9397690627275564,,0.9397690627275564,0.9503471491689458,0.9294238683127573,0.9779835390946502
32s,0.70717.jpg,488.5,479.5,492.232333767927,480.4895697522816,3.861290412522592,0.029038981336122507,7670.0,7008,7670.0,1.0,6848.0,7830.0,0.8745849297573436,0.9771689497716894,0.8928292046936115,CORRECT_DETECTION,0.7,0.9330971522005724,,0.9330971522005724,0.8928292046936115,0.9771689497716894,1.0944634703196348
32s,0.70213.jpg,593.0,325.0,553.1005484460695,873.9707495429616,550.418795180602,13.174917969748455,547.0,803,547.0,1.0,0.0,1350.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.5767000527148128,0.0,0.0,0.0,0.6811955168119551
32s,0.70624.jpg,464.0,540.0,459.5,15.0,525.0192853600713,4.939386982645917,11201.0,10722,2.0,0.00017855548611731096,0.0,10724.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.00018244013683010264,0.0,0.0,0.0,0.00018653236336504383
32s,0.70624.jpg,464.0,540.0,462.5,15.0,525.0021428527697,4.939225705756142,11201.0,10722,2.0,0.00017855548611731096,0.0,10724.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.00018244013683010264,0.0,0.0,0.0,0.00018653236336504383
32s,0.70624.jpg,464.0,540.0,451.8,17.2,522.9423295163626,4.919846960128631,11201.0,10722,15.0,0.0013391661458798322,0.0,10737.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.0013674901996535696,0.0,0.0,0.0,0.0013989927252378287
32s,0.70624.jpg,464.0,540.0,448.0,18.0,522.2451531608504,4.9132879176114335,11201.0,10722,1.0,8.927774305865548e-05,0.0,10723.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,9.122422915526363e-05,0.0,0.0,0.0,9.326618168252192e-05
32s,0.70624.jpg,464.0,540.0,603.4284770399736,712.4231912784935,221.74322334706508,2.086162587607182,11201.0,10722,3027.0,0.2702437282385501,0.0,13749.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.24264529058116235,0.0,0.0,0.0,0.28231673195299384
32s,0.70624.jpg,464.0,540.0,594.5,706.5,211.5478669237769,1.9902445666794584,11201.0,10722,2.0,0.00017855548611731096,0.0,10724.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.00018244013683010264,0.0,0.0,0.0,0.00018653236336504383
32s,0.70624.jpg,464.0,540.0,598.0,709.0,215.6780007325736,2.029100909180793,11201.0,10722,1.0,8.927774305865548e-05,0.0,10723.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,9.122422915526363e-05,0.0,0.0,0.0,9.326618168252192e-05
32s,0.70624.jpg,464.0,540.0,462.50128818549865,534.4632560422034,5.735997799609318,0.05396432789025052,11201.0,10722,8151.0,0.7277028836711008,8144.0,10729.0,0.7590642184732966,0.7595597836224585,0.9991412096675256,CORRECT_DETECTION,0.7,0.8630318444338473,,0.8630318444338473,0.9991412096675256,0.7595597836224585,0.7602126468942362
32s,0.70577.jpg,430.0,484.5,458.4193367060146,686.5716694772343,204.06033005982937,1.2279812936455103,29556.0,29915,1779.0,0.06019082419813236,0.0,31694.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,0.05808979591836735,0.0,0.0,0.0,0.05946849406652181
32s,0.70577.jpg,430.0,484.5,489.0,681.0,205.16639588392638,1.2346373063116347,29556.0,29915,1.0,3.383407768304236e-05,0.0,29916.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,3.362927091740651e-05,0.0,0.0,0.0,3.342804613070366e-05
32s,0.70577.jpg,430.0,484.5,464.0,707.5,225.5770378385176,1.3574631711143899,29556.0,29915,2.0,6.766815536608472e-05,0.0,29917.0,0.0,0.0,0.0,FALSE_ALARM,0.7,0.0,6.72574109259664e-05,0.0,0.0,0.0,6.685609226140732e-05
32s,0.70577.jpg,430.0,484.5,435.5849056603773,481.6147558692208,6.286159791916728,0.0378284531397016,29556.0,29915,27772.0,0.9396400054134524,26628.0,31059.0,0.8573360378634213,0.8901220123683771,0.9588074319458448,SPLIT,0.7,0.9231889333818712,,0.9232262649725252,0.9588103982141571,0.8901888684606385,0.928363697141902
32s,0.70577.jpg,430.0,484.5,358.0,463.0,75.14153312250157,0.4521819455218105,29556.0,29915,1.0,3.383407768304236e-05,1.0,29915.0,3.342804613070366e-05,3.342804613070366e-05,1.0,SPLIT,0.7,6.685385746757588e-05,,0.9232262649725252,0.9588103982141571,0.8901888684606385,3.342804613070366e-05
32s,0.70577.jpg,430.0,484.5,418.0,591.0,107.17392406737751,0.6449444332601898,29556.0,29915,1.0,3.383407768304236e-05,1.0,29915.0,3.342804613070366e-05,3.342804613070366e-05,1.0,SPLIT,0.7,6.685385746757588e-05,,0.9232262649725252,0.9588103982141571,0.8901888684606385,3.342804613070366e-05
32s,0.70684.jpg,545.5,521.5,542.5771788589431,527.0108505425271,6.23797700578333,0.0924557306214315,5715.0,5640,5714.0,0.999825021872266,5000.0,6354.0,0.7869058860560277,0.8865248226950354,0.8750437521876093,SPLIT,0.7,0.8807468733485996,,0.8808454425363276,0.8750656167979003,0.8867021276595745,1.0131205673758865
32s,0.70684.jpg,545.5,521.5,591.0,507.0,47.75458093209488,0.7077911102435491,5715.0,5640,1.0,0.00017497812773403326,1.0,5640.0,0.0001773049645390071,0.0001773049645390071,1.0,SPLIT,0.7,0.0003545470661230278,,0.8808454425363276,0.8750656167979003,0.8867021276595745,0.0001773049645390071
